method,path,latency
POST,/api/events,150.3746509552002
POST,/api/events/quickAdd,147.3672389984131
POST,/api/events/watch,145.0667381286621
GET,/api/events,144.42849159240723
POST,/api/events/import,143.93949508666992
POST,/api/events/quickAdd,143.87226104736328
POST,/api/events/watch,147.75323867797852
POST,/api/events/quickAdd,150.00462532043457
POST,/api/events/quickAdd,152.1780490875244
POST,/api/events,150.50315856933594
GET,/api/events,155.00211715698242
POST,/api/events/import,156.9068431854248
POST,/api/events/watch,155.54428100585938
POST,/api/events,155.1680564880371
POST,/api/events/watch,154.6792984008789
POST,/api/events/import,152.93645858764648
POST,/api/events,153.32555770874023
GET,/api/events,149.46532249450684
POST,/api/events/import,152.14157104492188
POST,/api/events/watch,152.32110023498535
POST,/api/events,155.25484085083008
POST,/api/events/import,151.8421173095703
POST,/api/events,152.79483795166016
GET,/api/events,152.21810340881348
POST,/api/events/quickAdd,153.1825065612793
POST,/api/events/watch,177.46973037719727
POST,/api/events/import,150.49219131469727
POST,/api/events/quickAdd,151.22723579406738
POST,/api/events/quickAdd,152.88949012756348
POST,/api/events/quickAdd,150.2525806427002
POST,/api/events/import,151.37243270874023
POST,/api/events/watch,151.34811401367188
GET,/api/events,153.82719039916992
GET,/api/events,149.14178848266602
POST,/api/events/import,149.810791015625
POST,/api/events/watch,154.158353805542
POST,/api/events/watch,151.69763565063477
POST,/api/events,103.84559631347656
GET,/api/events,104.89583015441895
GET,/api/events,104.12144660949707
GET,/api/events,107.43880271911621
POST,/api/events/import,103.79624366760254
GET,/api/events,105.73101043701172
GET,/api/events,104.9661636352539
POST,/api/events/watch,105.26204109191895
POST,/api/events/quickAdd,105.76128959655762
POST,/api/events/watch,104.40969467163086
POST,/api/events/watch,102.85449028015137
POST,/api/events,105.98921775817871
POST,/api/events/quickAdd,105.59892654418945
POST,/api/events/quickAdd,105.87501525878906
GET,/api/events,104.42113876342773
POST,/api/events/import,106.18782043457031
POST,/api/events/watch,105.87406158447266
POST,/api/events/watch,104.2325496673584
POST,/api/events/import,105.57270050048828
GET,/api/events,105.78274726867676
POST,/api/events/import,105.3931713104248
GET,/api/events,104.68125343322754
GET,/api/events,105.0863265991211
POST,/api/events/watch,105.10540008544922
GET,/api/events,103.82318496704102
GET,/api/events,105.55768013000488
POST,/api/events/watch,104.64072227478027
POST,/api/events,105.1185131072998
POST,/api/events,105.54194450378418
GET,/api/events,103.729248046875
POST,/api/events/import,105.2098274230957
POST,/api/events/quickAdd,104.99882698059082
POST,/api/events/watch,105.67545890808105
POST,/api/events/watch,102.89359092712402
POST,/api/events/watch,106.3239574432373
POST,/api/events/watch,105.0560474395752
POST,/api/events/watch,105.75103759765625
POST,/api/events,106.56404495239258
POST,/api/events/import,106.05692863464355
POST,/api/events/quickAdd,105.61299324035645
POST,/api/events/import,105.33452033996582
POST,/api/events/import,105.98587989807129
POST,/api/events/watch,103.90853881835938
POST,/api/events/import,105.24201393127441
GET,/api/events,105.03458976745605
POST,/api/events/quickAdd,103.88779640197754
POST,/api/events/import,105.17096519470215
POST,/api/events/import,104.55131530761719
POST,/api/events/import,106.44125938415527
POST,/api/events/quickAdd,105.07702827453613
POST,/api/events/watch,105.28922080993652
POST,/api/events,105.69977760314941
POST,/api/events/watch,106.40621185302734
POST,/api/events/import,105.55505752563477
POST,/api/events/quickAdd,105.5610179901123
POST,/api/events/watch,106.01377487182617
POST,/api/events,105.07011413574219
GET,/api/events,105.51047325134277
POST,/api/events/quickAdd,105.13949394226074
POST,/api/events/import,103.66415977478027
POST,/api/events/import,105.36503791809082
GET,/api/events,105.42106628417969
POST,/api/events/quickAdd,105.65066337585449
POST,/api/events/watch,105.98206520080566
GET,/api/events,105.2238941192627
POST,/api/events,106.40120506286621
POST,/api/events/quickAdd,105.55410385131836
GET,/api/events,105.78036308288574
POST,/api/events/import,105.44061660766602
GET,/api/events,104.07280921936035
POST,/api/events,105.26347160339355
POST,/api/events/import,105.59415817260742
POST,/api/events/watch,106.23383522033691
POST,/api/events/quickAdd,105.68475723266602
GET,/api/events,104.34985160827637
POST,/api/events/watch,105.26680946350098
POST,/api/events/watch,105.4387092590332
POST,/api/events/watch,105.4542064666748
GET,/api/events,103.87802124023438
GET,/api/events,103.87372970581055
POST,/api/events,105.28421401977539
POST,/api/events/watch,105.74150085449219
GET,/api/events,104.4318675994873
POST,/api/events,104.78591918945312
GET,/api/events,105.21221160888672
POST,/api/events/watch,105.57293891906738
POST,/api/events/import,106.06002807617188
POST,/api/events/quickAdd,105.86977005004883
POST,/api/events/quickAdd,105.2405834197998
POST,/api/events/import,106.17446899414062
