method,path,latency
POST,/api/events/quickAdd,106.04381561279297
POST,/api/events/watch,104.25996780395508
POST,/api/events,103.69396209716797
GET,/api/events,105.23724555969238
POST,/api/events,106.54091835021973
POST,/api/events/import,105.49378395080566
POST,/api/events/import,105.00860214233398
POST,/api/events/watch,104.41160202026367
POST,/api/events/import,106.14156723022461
GET,/api/events,104.32887077331543
POST,/api/events/quickAdd,106.05478286743164
POST,/api/events/import,104.97879981994629
POST,/api/events,103.96313667297363
POST,/api/events/watch,105.66377639770508
POST,/api/events/quickAdd,106.17780685424805
POST,/api/events/import,103.76214981079102
POST,/api/events,104.11977767944336
POST,/api/events/import,105.01742362976074
POST,/api/events/watch,105.74579238891602
POST,/api/events/watch,105.49235343933105
POST,/api/events,106.49895668029785
POST,/api/events/import,105.91316223144531
POST,/api/events,102.93364524841309
POST,/api/events,105.78751564025879
POST,/api/events/quickAdd,104.44355010986328
GET,/api/events,104.30192947387695
POST,/api/events/import,105.26251792907715
POST,/api/events/watch,104.92229461669922
GET,/api/events,104.51984405517578
POST,/api/events/watch,106.08434677124023
POST,/api/events/watch,102.97775268554688
POST,/api/events/watch,105.38697242736816
POST,/api/events/quickAdd,105.37171363830566
POST,/api/events/watch,105.35621643066406
POST,/api/events/quickAdd,105.74150085449219
POST,/api/events/watch,106.22358322143555
POST,/api/events,106.18710517883301
POST,/api/events/import,105.99541664123535
