method,path,latency
GET,/api/events/dbc8952d-ad7e-47de-982c-2043b59f8ab9/instances,117.61856079101562
GET,/api/events/d92d4697-82e5-4949-b759-f14d5a5ed0c7/instances,117.58852005004883
GET,/api/events/b7fb4f94-6323-42b0-84d1-233a024e07e9/instances,111.8919849395752
GET,/api/events/8e6c2592-e05c-47cd-9e70-ec59c8da2810/instances,119.33040618896484
GET,/api/events/dd3fa1fa-d49e-4f1e-ab48-3f0c95c72e83/instances,108.52789878845215
GET,/api/events/4e148e4c-9aeb-4859-b4c0-471c56ddbcc1/instances,116.81556701660156
GET,/api/events/fa736f1f-f342-4fdf-a028-e7cf91b5d72d/instances,110.6257438659668
GET,/api/events/86d132c4-1016-4875-8e7c-65a115ed35c4/instances,112.28561401367188
GET,/api/events/394f05f0-d440-4560-99d2-d69c2e98dcdb/instances,118.89100074768066
GET,/api/events/93f64ea9-ae97-4862-ac83-411901250d8c/instances,117.91419982910156
GET,/api/events/b0ade6f1-8aef-4108-8559-f11f83b914bc/instances,117.81716346740723
GET,/api/events,115.60297012329102
GET,/api/events,116.18399620056152
GET,/api/events,162.17970848083496
GET,/api/events,116.5313720703125
GET,/api/events,116.03784561157227
GET,/api/events,117.37871170043945
GET,/api/events,116.4548397064209
GET,/api/events,115.68403244018555
GET,/api/events,116.25313758850098
GET,/api/events,116.2576675415039
GET,/api/events,116.41120910644531
GET,/api/events,115.22483825683594
GET,/api/events,115.39649963378906
GET,/api/events,115.94128608703613
GET,/api/events,115.65637588500977
GET,/api/events,118.06297302246094
GET,/api/events,115.51403999328613
GET,/api/events,116.86062812805176
GET,/api/events,117.53225326538086
GET,/api/events,116.25790596008301
GET,/api/events,116.72592163085938
GET,/api/events,117.49792098999023
GET,/api/events,117.53010749816895
GET,/api/events,116.0280704498291
GET,/api/events,116.9736385345459
GET,/api/events,117.35939979553223
GET,/api/events,116.53566360473633
GET,/api/events,117.59328842163086
GET,/api/events,118.81375312805176
GET,/api/events,117.83528327941895
POST,/api/events/d69f6cf5-fb33-42ce-a34e-178b43de75e5/move,117.66529083251953
POST,/api/events/d83594a8-e922-4ca1-92e0-42d313da0687/move,111.90962791442871
POST,/api/events/684ed747-6817-4fa0-a72d-02bae5428c02/move,117.9192066192627
POST,/api/events/dc30fc79-79bb-4d0b-9373-f98de30d01e9/move,118.15237998962402
POST,/api/events/1fa3e94d-cafc-489e-b658-48c87fb39ecc/move,116.81556701660156
POST,/api/events/85944751-7b72-42e1-b34d-8fbec5dda857/move,115.50736427307129
POST,/api/events/1b37c836-3f19-4f8d-91d0-c33dff6c36c7/move,112.40315437316895
POST,/api/events/4a857149-3d89-41d5-b4df-eca628acdc44/move,112.52522468566895
POST,/api/events/3cd6824c-681d-40dc-8da4-18ca5cb1cfc0/move,118.53408813476562
POST,/api/events/185ca54a-b7cc-47f1-b174-45cb7472ef0f/move,118.19028854370117
POST,/api/events/dc345acb-fd55-47e6-9b09-726ba6d1dff4/move,118.77012252807617
POST,/api/events/5bb56856-af81-4102-85c7-97b5691c5763/move,110.51201820373535
POST,/api/events/fef6a9ef-55c9-43ec-a4fe-e1c3cc86fb9e/move,112.77627944946289
POST,/api/events/2e55c9e7-f34d-45ee-84c9-8b56a087ae29/move,120.24736404418945
POST,/api/events/baa1a410-da00-45f3-8aa2-5ffd4cfa3690/move,117.55561828613281
POST,/api/events/3cf530cd-c659-419a-b8e5-2e0c8d5855e7/move,118.49832534790039
POST,/api/events/8683660b-89bf-4cbb-b9b3-e171614fdf0f/move,117.5532341003418
POST,/api/events/0a124d68-eb0f-4d0c-a25f-91e8074a032d/move,117.4468994140625
POST,/api/events/a9b01b70-8830-43ac-a63f-633577436f64/move,115.51094055175781
POST,/api/events/751a047d-7d9d-4e94-a1b1-301183a43441/move,116.36996269226074
POST,/api/events/37214f18-1978-4aea-97c6-901cee496197/move,118.35956573486328
POST,/api/events/d9e7e27c-df1c-48c7-be10-7a6c3e6b7a10/move,119.05980110168457
POST,/api/events/43ef25b8-90e8-46cc-b115-f847c9549d35/move,118.68071556091309
POST,/api/events/148a21ce-6e74-43af-89ff-2aa82c696815/move,113.10410499572754
POST,/api/events/77b3a8a4-6e8d-4a2b-97ea-ecc59a8208d8/move,118.82257461547852
POST,/api/events/57182579-3ffa-43f2-878d-a3c9bed953d9/move,119.84133720397949
POST,/api/events/e990eaa5-7e87-4daa-8fa8-c565846f08b2/move,118.62874031066895
POST,/api/events/24616b9b-96cb-44e9-86de-3a2637196706/move,116.90711975097656
POST,/api/events/d0390057-3137-4c27-932b-2544a3eb913f/move,117.49005317687988
