num_objects, method,path,latency
1,POST,/api/events,128.0207633972168
1,POST,/api/events/import,115.19813537597656
1,GET,/api/events,113.45458030700684
1,GET,/api/events,111.86647415161133
1,POST,/api/events/import,112.9605770111084
1,GET,/api/events,114.22944068908691
1,GET,/api/events,114.3190860748291
1,POST,/api/events/import,112.57672309875488
1,POST,/api/events/quickAdd,113.73209953308105
1,POST,/api/events/import,113.7094497680664
1,POST,/api/events/quickAdd,113.83700370788574
1,POST,/api/events/import,112.6716136932373
1,POST,/api/events/watch,114.83001708984375
1,POST,/api/events/quickAdd,113.29340934753418
1,POST,/api/events,111.67764663696289
1,POST,/api/events/import,114.38536643981934
1,POST,/api/events/quickAdd,112.17689514160156
1,GET,/api/events,111.89889907836914
1,GET,/api/events,113.10124397277832
1,POST,/api/events,111.95945739746094
1,GET,/api/events,113.41071128845215
1,POST,/api/events,111.6628646850586
1,POST,/api/events/watch,112.35404014587402
1,POST,/api/events/import,111.7868423461914
1,POST,/api/events/import,114.04013633728027
1,POST,/api/events,114.11094665527344
1,POST,/api/events,112.81728744506836
1,POST,/api/events/watch,112.90645599365234
1,POST,/api/events/import,114.10880088806152
1,POST,/api/events/import,114.57538604736328
10,GET,/api/events,127.40731239318848
10,GET,/api/events,126.84202194213867
10,GET,/api/events,127.86197662353516
10,GET,/api/events,126.98173522949219
10,POST,/api/events,128.53717803955078
10,GET,/api/events,127.69579887390137
10,POST,/api/events,125.61368942260742
10,POST,/api/events,125.3964900970459
10,POST,/api/events/quickAdd,126.30867958068848
10,POST,/api/events/watch,125.3976821899414
10,POST,/api/events,127.54201889038086
10,GET,/api/events,126.0383129119873
10,GET,/api/events,127.1059513092041
10,GET,/api/events,125.75888633728027
10,POST,/api/events,125.8096694946289
10,POST,/api/events/watch,127.77972221374512
10,POST,/api/events,128.4315586090088
10,POST,/api/events/import,128.7069320678711
10,POST,/api/events,128.10111045837402
10,POST,/api/events/quickAdd,128.18598747253418
10,GET,/api/events,127.02727317810059
10,GET,/api/events,127.0744800567627
10,POST,/api/events,124.72224235534668
10,GET,/api/events,127.52437591552734
10,POST,/api/events/import,129.03904914855957
10,POST,/api/events/watch,127.11095809936523
10,GET,/api/events,127.6240348815918
10,POST,/api/events/quickAdd,128.15284729003906
10,POST,/api/events/import,126.44743919372559
10,GET,/api/events,125.73623657226562
20,POST,/api/events/import,195.94454765319824
20,POST,/api/events/import,194.0305233001709
20,POST,/api/events/quickAdd,196.69556617736816
20,POST,/api/events/watch,193.55225563049316
20,POST,/api/events/watch,193.44139099121094
20,POST,/api/events/quickAdd,194.61822509765625
20,POST,/api/events/import,198.72808456420898
20,GET,/api/events,194.21100616455078
20,POST,/api/events/watch,201.45773887634277
20,POST,/api/events,199.01394844055176
20,POST,/api/events/quickAdd,193.75014305114746
20,POST,/api/events/import,194.70858573913574
20,GET,/api/events,195.87373733520508
20,POST,/api/events/watch,197.65830039978027
20,GET,/api/events,196.58255577087402
20,GET,/api/events,197.97325134277344
20,POST,/api/events/quickAdd,197.07560539245605
20,POST,/api/events/watch,194.65875625610352
20,POST,/api/events/quickAdd,192.86847114562988
20,POST,/api/events/watch,194.86260414123535
20,POST,/api/events/import,195.46031951904297
20,POST,/api/events,192.79050827026367
20,POST,/api/events/import,196.87414169311523
20,POST,/api/events/quickAdd,196.2723731994629
20,POST,/api/events/quickAdd,197.6161003112793
20,POST,/api/events/import,193.32265853881836
20,POST,/api/events/import,194.80609893798828
20,POST,/api/events/watch,195.46031951904297
20,GET,/api/events,222.40829467773438
20,POST,/api/events,196.533203125
30,POST,/api/events/watch,211.98582649230957
30,GET,/api/events,214.62178230285645
30,POST,/api/events/import,215.775728225708
30,GET,/api/events,215.03186225891113
30,POST,/api/events/watch,217.21291542053223
30,POST,/api/events/import,218.55473518371582
30,GET,/api/events,216.62044525146484
30,GET,/api/events,212.90302276611328
30,GET,/api/events,214.9205207824707
30,POST,/api/events,217.421293258667
30,POST,/api/events/watch,218.9781665802002
30,POST,/api/events/import,220.7345962524414
30,POST,/api/events/import,217.78464317321777
30,POST,/api/events/quickAdd,220.99685668945312
30,POST,/api/events/watch,220.25465965270996
30,GET,/api/events,222.91922569274902
30,GET,/api/events,217.44298934936523
30,GET,/api/events,216.4747714996338
30,POST,/api/events,214.94078636169434
30,POST,/api/events/watch,213.72151374816895
30,POST,/api/events,217.6649570465088
30,POST,/api/events/watch,214.4758701324463
30,POST,/api/events/watch,217.38338470458984
30,GET,/api/events,213.8826847076416
30,POST,/api/events/import,219.30670738220215
30,POST,/api/events,216.22371673583984
30,POST,/api/events/quickAdd,218.72711181640625
30,POST,/api/events,213.43111991882324
30,POST,/api/events/import,216.77780151367188
30,POST,/api/events/quickAdd,217.56362915039062
40,GET,/api/events,288.44141960144043
40,GET,/api/events,283.9064598083496
40,POST,/api/events/quickAdd,294.07596588134766
40,POST,/api/events/quickAdd,286.7443561553955
40,POST,/api/events/watch,286.73791885375977
40,POST,/api/events/import,291.6293144226074
40,POST,/api/events/quickAdd,292.68455505371094
40,POST,/api/events/watch,290.4067039489746
40,GET,/api/events,289.45183753967285
40,POST,/api/events,287.10293769836426
40,GET,/api/events,290.1740074157715
40,POST,/api/events/import,288.1784439086914
40,POST,/api/events/import,283.4608554840088
40,POST,/api/events/import,292.52123832702637
40,POST,/api/events,293.86186599731445
40,GET,/api/events,292.25683212280273
40,POST,/api/events/quickAdd,284.273624420166
40,GET,/api/events,289.3688678741455
40,GET,/api/events,287.81771659851074
40,GET,/api/events,283.59198570251465
40,POST,/api/events/watch,289.1874313354492
40,POST,/api/events,293.53928565979004
40,GET,/api/events,285.463809967041
40,POST,/api/events,286.0682010650635
40,POST,/api/events/watch,284.1916084289551
40,GET,/api/events,284.89017486572266
40,POST,/api/events,292.771577835083
40,POST,/api/events/watch,284.21568870544434
40,POST,/api/events/watch,285.3431701660156
40,POST,/api/events/watch,288.6018753051758
50,GET,/api/events,312.8924369812012
50,POST,/api/events/import,307.89971351623535
50,POST,/api/events/quickAdd,310.23573875427246
50,POST,/api/events/import,310.9622001647949
50,POST,/api/events/watch,315.4025077819824
50,POST,/api/events/quickAdd,316.0068988800049
50,GET,/api/events,311.3667964935303
50,POST,/api/events,307.4502944946289
50,POST,/api/events/quickAdd,310.75596809387207
50,POST,/api/events/watch,312.0400905609131
50,POST,/api/events/quickAdd,316.7004585266113
50,POST,/api/events,307.59620666503906
50,POST,/api/events,309.91172790527344
50,POST,/api/events/import,308.44593048095703
50,POST,/api/events,313.89784812927246
50,POST,/api/events/quickAdd,310.90712547302246
50,GET,/api/events,312.33882904052734
50,POST,/api/events/import,308.02249908447266
50,POST,/api/events/import,308.474063873291
50,POST,/api/events/watch,308.70747566223145
50,POST,/api/events/quickAdd,313.14778327941895
50,POST,/api/events/import,311.873197555542
50,POST,/api/events,306.9443702697754
50,POST,/api/events/quickAdd,309.19957160949707
50,POST,/api/events/quickAdd,312.2742176055908
50,GET,/api/events,308.69364738464355
50,GET,/api/events,310.96625328063965
50,POST,/api/events/import,311.3820552825928
50,POST,/api/events,310.0452423095703
50,POST,/api/events/quickAdd,318.53461265563965
