num_objects, method,path,latency
1,GET,/api/events,124.96280670166016
1,POST,/api/events/quickAdd,112.68997192382812
1,POST,/api/events,110.9917163848877
1,GET,/api/events,112.43343353271484
1,GET,/api/events,111.30690574645996
1,POST,/api/events/import,112.57624626159668
1,POST,/api/events/watch,111.14072799682617
1,POST,/api/events/import,110.9919548034668
1,POST,/api/events/import,111.95993423461914
1,POST,/api/events/quickAdd,112.60294914245605
1,POST,/api/events/import,112.41436004638672
1,POST,/api/events/quickAdd,109.99202728271484
1,GET,/api/events,112.30325698852539
1,POST,/api/events,112.93148994445801
1,GET,/api/events,112.1826171875
1,POST,/api/events/import,112.24985122680664
1,POST,/api/events,111.61494255065918
1,POST,/api/events,112.9148006439209
1,POST,/api/events,111.7100715637207
1,POST,/api/events/watch,112.86735534667969
1,POST,/api/events/import,112.12801933288574
1,POST,/api/events/watch,112.22434043884277
1,POST,/api/events,112.03861236572266
1,POST,/api/events/import,112.8227710723877
1,POST,/api/events,112.40744590759277
1,POST,/api/events,111.83953285217285
1,GET,/api/events,111.95707321166992
1,POST,/api/events/quickAdd,110.2595329284668
1,POST,/api/events/quickAdd,109.90309715270996
1,GET,/api/events,110.5337142944336
10,POST,/api/events,125.59103965759277
10,POST,/api/events/import,122.25675582885742
10,POST,/api/events,123.05736541748047
10,POST,/api/events/import,125.00619888305664
10,POST,/api/events/import,123.17585945129395
10,POST,/api/events/import,124.02558326721191
10,POST,/api/events/import,122.23672866821289
10,GET,/api/events,122.82991409301758
10,POST,/api/events,122.11108207702637
10,POST,/api/events,122.27702140808105
10,POST,/api/events/watch,124.60017204284668
10,POST,/api/events/quickAdd,124.90367889404297
10,GET,/api/events,125.17404556274414
10,POST,/api/events/import,123.06714057922363
10,POST,/api/events/quickAdd,122.86496162414551
10,POST,/api/events,124.60517883300781
10,POST,/api/events/import,125.10490417480469
10,POST,/api/events/quickAdd,125.09393692016602
10,POST,/api/events,122.87163734436035
10,POST,/api/events/quickAdd,124.55916404724121
10,POST,/api/events,125.12397766113281
10,GET,/api/events,123.45266342163086
10,POST,/api/events,124.24564361572266
10,POST,/api/events/quickAdd,122.34067916870117
10,POST,/api/events,124.54986572265625
10,POST,/api/events/watch,124.04012680053711
10,POST,/api/events/quickAdd,125.70405006408691
10,POST,/api/events/quickAdd,122.62582778930664
10,GET,/api/events,122.30181694030762
10,POST,/api/events/watch,125.01645088195801
20,POST,/api/events/watch,188.51041793823242
20,POST,/api/events,192.13342666625977
20,POST,/api/events/quickAdd,188.53092193603516
20,POST,/api/events/quickAdd,189.6798610687256
20,POST,/api/events,187.78276443481445
20,GET,/api/events,190.89198112487793
20,GET,/api/events,192.37422943115234
20,POST,/api/events,192.23999977111816
20,POST,/api/events/import,188.14945220947266
20,POST,/api/events/watch,187.78204917907715
20,POST,/api/events/quickAdd,190.86694717407227
20,POST,/api/events/quickAdd,189.18800354003906
20,POST,/api/events/import,191.2539005279541
20,POST,/api/events/import,191.41435623168945
20,POST,/api/events/watch,188.40408325195312
20,GET,/api/events,189.05329704284668
20,POST,/api/events,190.61899185180664
20,GET,/api/events,188.64750862121582
20,POST,/api/events,188.05336952209473
20,GET,/api/events,189.21542167663574
20,POST,/api/events,191.49208068847656
20,POST,/api/events,190.7062530517578
20,GET,/api/events,192.52967834472656
20,POST,/api/events/import,188.68207931518555
20,POST,/api/events/import,192.28625297546387
20,GET,/api/events,191.25819206237793
20,POST,/api/events/watch,189.90659713745117
20,POST,/api/events/quickAdd,216.24255180358887
20,POST,/api/events/import,188.32015991210938
20,POST,/api/events,192.06714630126953
30,POST,/api/events/import,206.50196075439453
30,POST,/api/events/import,205.33370971679688
30,GET,/api/events,207.37481117248535
30,GET,/api/events,204.06126976013184
30,POST,/api/events/import,208.4364891052246
30,POST,/api/events/watch,205.53851127624512
30,POST,/api/events/import,207.34286308288574
30,POST,/api/events/watch,208.27317237854004
30,POST,/api/events,204.76841926574707
30,POST,/api/events/watch,207.99946784973145
30,POST,/api/events,208.67586135864258
30,GET,/api/events,205.841064453125
30,POST,/api/events,205.19328117370605
30,POST,/api/events/quickAdd,205.6417465209961
30,POST,/api/events/quickAdd,208.08672904968262
30,POST,/api/events,208.85801315307617
30,POST,/api/events/quickAdd,207.780122756958
30,POST,/api/events/quickAdd,205.02448081970215
30,POST,/api/events/watch,209.275484085083
30,POST,/api/events/quickAdd,206.83670043945312
30,POST,/api/events/quickAdd,205.8238983154297
30,POST,/api/events,204.15091514587402
30,GET,/api/events,208.11796188354492
30,POST,/api/events/watch,208.0240249633789
30,GET,/api/events,207.9484462738037
30,POST,/api/events/watch,205.33156394958496
30,POST,/api/events/import,208.82511138916016
30,POST,/api/events/import,207.41629600524902
30,POST,/api/events,209.1379165649414
30,POST,/api/events/watch,208.71925354003906
40,POST,/api/events,276.02601051330566
40,POST,/api/events/import,274.5039463043213
40,POST,/api/events,276.77249908447266
40,POST,/api/events/watch,277.141809463501
40,POST,/api/events/import,278.17654609680176
40,GET,/api/events,278.49555015563965
40,POST,/api/events/watch,278.8853645324707
40,GET,/api/events,278.42092514038086
40,POST,/api/events/watch,278.1238555908203
40,POST,/api/events/quickAdd,279.62303161621094
40,POST,/api/events,279.2329788208008
40,GET,/api/events,274.74236488342285
40,POST,/api/events/watch,272.4745273590088
40,GET,/api/events,276.47900581359863
40,POST,/api/events/quickAdd,273.1053829193115
40,GET,/api/events,273.2212543487549
40,GET,/api/events,275.4089832305908
40,GET,/api/events,280.11441230773926
40,POST,/api/events/import,277.38332748413086
40,POST,/api/events/import,272.54557609558105
40,POST,/api/events/quickAdd,276.37696266174316
40,POST,/api/events/import,275.097131729126
40,POST,/api/events/quickAdd,278.0909538269043
40,POST,/api/events/watch,278.2702445983887
40,POST,/api/events/import,278.66673469543457
40,POST,/api/events/import,276.3383388519287
40,POST,/api/events/watch,276.8592834472656
40,POST,/api/events/quickAdd,277.557373046875
40,GET,/api/events,278.26404571533203
40,POST,/api/events/quickAdd,276.9794464111328
50,POST,/api/events/watch,296.7524528503418
50,POST,/api/events,296.28968238830566
50,GET,/api/events,298.2454299926758
50,POST,/api/events/import,296.4510917663574
50,POST,/api/events,293.58363151550293
50,POST,/api/events,297.46413230895996
50,POST,/api/events/import,297.76525497436523
50,POST,/api/events/watch,292.9065227508545
50,POST,/api/events/quickAdd,297.1336841583252
50,POST,/api/events/quickAdd,296.703577041626
50,POST,/api/events/import,295.8197593688965
50,POST,/api/events,299.6840476989746
50,POST,/api/events,295.3057289123535
50,POST,/api/events/quickAdd,296.38028144836426
50,POST,/api/events/quickAdd,298.5692024230957
50,POST,/api/events/import,299.7748851776123
50,POST,/api/events/quickAdd,296.88429832458496
50,POST,/api/events/quickAdd,296.34857177734375
50,POST,/api/events/watch,294.4827079772949
50,POST,/api/events/import,295.52412033081055
50,POST,/api/events/import,299.1786003112793
50,GET,/api/events,293.3619022369385
50,POST,/api/events/import,297.99962043762207
50,GET,/api/events,293.06626319885254
50,POST,/api/events/quickAdd,297.88684844970703
50,POST,/api/events,297.42908477783203
50,POST,/api/events/watch,294.940710067749
50,POST,/api/events,295.73607444763184
50,GET,/api/events,296.04339599609375
50,POST,/api/events/watch,292.8049564361572
