num_objects, method,path,latency
1,GET,/api/events,130.52749633789062
1,GET,/api/events,112.5800609588623
1,POST,/api/events/quickAdd,112.61463165283203
1,POST,/api/events/import,111.29450798034668
1,POST,/api/events/watch,110.44812202453613
1,POST,/api/events,113.27934265136719
1,POST,/api/events/watch,111.27662658691406
1,POST,/api/events,110.95356941223145
1,GET,/api/events,112.75362968444824
1,POST,/api/events/import,113.77120018005371
1,POST,/api/events/import,112.5495433807373
1,POST,/api/events/watch,113.16227912902832
1,GET,/api/events,113.5873794555664
1,GET,/api/events,111.03391647338867
1,GET,/api/events,111.41085624694824
1,POST,/api/events/import,112.64562606811523
1,POST,/api/events/import,113.04688453674316
1,POST,/api/events/quickAdd,111.01078987121582
1,POST,/api/events,113.80267143249512
1,POST,/api/events/import,114.24446105957031
1,POST,/api/events/quickAdd,114.1364574432373
1,POST,/api/events/watch,113.48223686218262
1,POST,/api/events/quickAdd,113.80195617675781
1,POST,/api/events/watch,113.58833312988281
1,POST,/api/events/watch,111.50789260864258
1,POST,/api/events/watch,112.37907409667969
1,POST,/api/events,111.46736145019531
1,POST,/api/events/import,113.64912986755371
1,GET,/api/events,112.49685287475586
1,POST,/api/events/import,113.83557319641113
10,POST,/api/events,137.71891593933105
10,GET,/api/events,134.6426010131836
10,POST,/api/events/import,137.04395294189453
10,POST,/api/events,136.2907886505127
10,GET,/api/events,135.23125648498535
10,POST,/api/events/watch,136.90567016601562
10,POST,/api/events/import,135.9724998474121
10,GET,/api/events,137.3770236968994
10,POST,/api/events/import,135.12921333312988
10,POST,/api/events,137.67290115356445
10,GET,/api/events,137.41087913513184
10,GET,/api/events,133.69274139404297
10,POST,/api/events/watch,134.9318027496338
10,GET,/api/events,136.31725311279297
10,POST,/api/events/watch,136.3530158996582
10,POST,/api/events/watch,136.37018203735352
10,GET,/api/events,135.79297065734863
10,GET,/api/events,136.96813583374023
10,POST,/api/events/quickAdd,134.67645645141602
10,POST,/api/events/quickAdd,134.60397720336914
10,POST,/api/events,133.68606567382812
10,POST,/api/events/import,136.45529747009277
10,POST,/api/events/quickAdd,135.85495948791504
10,POST,/api/events/quickAdd,136.09766960144043
10,POST,/api/events/import,135.51831245422363
10,GET,/api/events,135.85209846496582
10,POST,/api/events,136.04116439819336
10,POST,/api/events/import,136.55614852905273
10,GET,/api/events,135.76698303222656
10,POST,/api/events/quickAdd,134.1867446899414
20,POST,/api/events/import,216.2301540374756
20,POST,/api/events,215.53754806518555
20,GET,/api/events,215.11006355285645
20,GET,/api/events,214.01333808898926
20,POST,/api/events/quickAdd,217.8645133972168
20,GET,/api/events,215.45171737670898
20,POST,/api/events/import,217.0114517211914
20,POST,/api/events,216.25185012817383
20,POST,/api/events/watch,214.9791717529297
20,POST,/api/events/import,215.78574180603027
20,POST,/api/events,214.9333953857422
20,GET,/api/events,216.6597843170166
20,GET,/api/events,216.8290615081787
20,POST,/api/events/quickAdd,215.67869186401367
20,POST,/api/events/quickAdd,212.21137046813965
20,POST,/api/events,215.6054973602295
20,POST,/api/events/import,216.32671356201172
20,POST,/api/events,213.75346183776855
20,GET,/api/events,215.19994735717773
20,POST,/api/events/watch,240.84234237670898
20,GET,/api/events,216.82238578796387
20,POST,/api/events,214.5712375640869
20,POST,/api/events/quickAdd,214.9486541748047
20,POST,/api/events/watch,215.21282196044922
20,POST,/api/events/watch,216.34531021118164
20,POST,/api/events/quickAdd,216.57371520996094
20,POST,/api/events/quickAdd,212.45670318603516
20,POST,/api/events/import,215.92283248901367
20,POST,/api/events/import,215.51251411437988
20,POST,/api/events/quickAdd,214.41173553466797
30,POST,/api/events/quickAdd,243.5920238494873
30,POST,/api/events/import,244.3680763244629
30,POST,/api/events/quickAdd,245.89276313781738
30,GET,/api/events,244.45390701293945
30,POST,/api/events/quickAdd,242.38300323486328
30,POST,/api/events,245.47195434570312
30,POST,/api/events,244.31991577148438
30,POST,/api/events/quickAdd,242.84720420837402
30,GET,/api/events,244.70257759094238
30,POST,/api/events/import,243.16930770874023
30,POST,/api/events/watch,246.0179328918457
30,POST,/api/events/quickAdd,245.85652351379395
30,POST,/api/events/quickAdd,241.94908142089844
30,GET,/api/events,245.54729461669922
30,POST,/api/events/watch,244.1728115081787
30,POST,/api/events/watch,245.30267715454102
30,GET,/api/events,244.71759796142578
30,POST,/api/events/import,242.3112392425537
30,POST,/api/events,245.33581733703613
30,POST,/api/events/quickAdd,245.6836700439453
30,POST,/api/events/watch,244.16279792785645
30,POST,/api/events/quickAdd,246.6106414794922
30,POST,/api/events/watch,244.72594261169434
30,GET,/api/events,241.2400245666504
30,POST,/api/events/quickAdd,241.78004264831543
30,POST,/api/events/watch,244.94051933288574
30,POST,/api/events/import,242.6905632019043
30,GET,/api/events,241.8839931488037
30,POST,/api/events/quickAdd,245.70178985595703
30,GET,/api/events,240.6291961669922
40,POST,/api/events,330.2767276763916
40,POST,/api/events,327.4669647216797
40,POST,/api/events,325.1190185546875
40,POST,/api/events/watch,327.2843360900879
40,GET,/api/events,325.63257217407227
40,GET,/api/events,330.0168514251709
40,GET,/api/events,328.83238792419434
40,POST,/api/events/quickAdd,327.58116722106934
40,POST,/api/events/watch,328.51362228393555
40,GET,/api/events,329.7412395477295
40,GET,/api/events,325.03533363342285
40,POST,/api/events/quickAdd,328.89556884765625
40,POST,/api/events/quickAdd,326.7531394958496
40,POST,/api/events/quickAdd,326.59006118774414
40,POST,/api/events/watch,329.2999267578125
40,POST,/api/events/watch,323.11391830444336
40,POST,/api/events/watch,329.2398452758789
40,GET,/api/events,328.9062976837158
40,POST,/api/events/watch,324.25546646118164
40,POST,/api/events/import,329.06031608581543
40,POST,/api/events/quickAdd,329.49018478393555
40,POST,/api/events/watch,330.5368423461914
40,POST,/api/events/watch,326.43795013427734
40,POST,/api/events/watch,323.30775260925293
40,GET,/api/events,324.4128227233887
40,GET,/api/events,326.2183666229248
40,POST,/api/events/quickAdd,328.13024520874023
40,POST,/api/events/watch,324.8417377471924
40,POST,/api/events/quickAdd,328.8397789001465
40,POST,/api/events/import,329.0879726409912
50,POST,/api/events/import,358.64806175231934
50,GET,/api/events,361.41204833984375
50,POST,/api/events,358.5209846496582
50,POST,/api/events/watch,359.78221893310547
50,POST,/api/events/import,359.01331901550293
50,POST,/api/events/watch,360.85057258605957
50,POST,/api/events,358.7465286254883
50,POST,/api/events,362.9336357116699
50,POST,/api/events,364.31288719177246
50,POST,/api/events/import,362.9331588745117
50,GET,/api/events,362.0624542236328
50,POST,/api/events/import,361.10401153564453
50,POST,/api/events,361.9799613952637
50,POST,/api/events/import,362.75291442871094
50,POST,/api/events/quickAdd,362.02096939086914
50,GET,/api/events,361.8788719177246
50,POST,/api/events/quickAdd,360.84961891174316
50,POST,/api/events,362.31184005737305
50,POST,/api/events/import,362.9119396209717
50,POST,/api/events/quickAdd,358.92748832702637
50,POST,/api/events,361.52195930480957
50,POST,/api/events/import,358.89506340026855
50,POST,/api/events/quickAdd,363.2161617279053
50,POST,/api/events/quickAdd,362.95270919799805
50,POST,/api/events,358.5054874420166
50,GET,/api/events,359.08007621765137
50,POST,/api/events,362.72382736206055
50,POST,/api/events/import,361.8464469909668
50,GET,/api/events,360.1346015930176
50,POST,/api/events/quickAdd,360.08358001708984
