num_objects, method,path,latency
1,POST,/api/events/quickAdd,154.9069881439209
1,POST,/api/events/quickAdd,119.28844451904297
1,POST,/api/events/watch,116.69182777404785
1,POST,/api/events/import,119.4460391998291
1,POST,/api/events/import,118.25394630432129
1,GET,/api/events,118.22080612182617
1,GET,/api/events,116.5628433227539
1,GET,/api/events,114.42255973815918
1,POST,/api/events/watch,117.03062057495117
1,POST,/api/events/quickAdd,116.46342277526855
1,POST,/api/events/import,117.76256561279297
1,POST,/api/events/import,114.7315502166748
1,POST,/api/events/import,115.52810668945312
1,POST,/api/events/quickAdd,116.55235290527344
1,POST,/api/events,117.45071411132812
1,GET,/api/events,117.36512184143066
1,POST,/api/events/import,119.60005760192871
1,POST,/api/events,123.08740615844727
1,POST,/api/events/import,115.82064628601074
1,GET,/api/events,117.88225173950195
1,POST,/api/events/quickAdd,117.1422004699707
1,POST,/api/events/import,116.37639999389648
1,POST,/api/events/quickAdd,117.40469932556152
1,POST,/api/events,116.94192886352539
1,POST,/api/events/import,116.56975746154785
1,POST,/api/events/quickAdd,116.19162559509277
1,POST,/api/events/import,117.64383316040039
1,GET,/api/events,116.58501625061035
1,POST,/api/events/watch,118.38364601135254
1,GET,/api/events,119.96722221374512
10,POST,/api/events,181.18691444396973
10,POST,/api/events,180.04441261291504
10,POST,/api/events/import,176.16581916809082
10,GET,/api/events,180.1450252532959
10,GET,/api/events,179.60381507873535
10,POST,/api/events/quickAdd,178.633451461792
10,POST,/api/events/import,213.90938758850098
10,POST,/api/events/import,178.26175689697266
10,GET,/api/events,186.34772300720215
10,POST,/api/events/watch,179.032564163208
10,POST,/api/events/watch,174.8373508453369
10,POST,/api/events/watch,174.3640899658203
10,POST,/api/events/watch,176.53751373291016
10,POST,/api/events,176.7897605895996
10,POST,/api/events/quickAdd,177.93679237365723
10,POST,/api/events/watch,179.03542518615723
10,POST,/api/events/import,178.79986763000488
10,POST,/api/events,178.28011512756348
10,POST,/api/events/import,174.32570457458496
10,POST,/api/events/import,176.41782760620117
10,POST,/api/events,178.75266075134277
10,POST,/api/events/quickAdd,178.35307121276855
10,POST,/api/events/watch,175.94051361083984
10,POST,/api/events/watch,180.45687675476074
10,POST,/api/events/watch,182.72876739501953
10,POST,/api/events,181.69116973876953
10,POST,/api/events/watch,179.24737930297852
10,POST,/api/events/watch,179.13174629211426
10,POST,/api/events,182.71827697753906
10,POST,/api/events/import,179.37564849853516
20,GET,/api/events,314.24713134765625
20,POST,/api/events,309.2353343963623
20,POST,/api/events,324.63765144348145
20,POST,/api/events/watch,311.3422393798828
20,GET,/api/events,326.8871307373047
20,POST,/api/events/watch,309.18097496032715
20,POST,/api/events/import,305.2678108215332
20,POST,/api/events/quickAdd,315.0184154510498
20,POST,/api/events/watch,312.02125549316406
20,POST,/api/events,336.83252334594727
20,POST,/api/events/watch,310.23526191711426
20,POST,/api/events/quickAdd,311.3081455230713
20,GET,/api/events,319.00572776794434
20,POST,/api/events,318.6767101287842
20,GET,/api/events,314.93234634399414
20,POST,/api/events/quickAdd,312.34240531921387
20,POST,/api/events/watch,314.24999237060547
20,POST,/api/events,317.46435165405273
20,POST,/api/events,308.06851387023926
20,POST,/api/events/import,322.60584831237793
20,POST,/api/events/quickAdd,308.4838390350342
20,POST,/api/events/watch,308.2752227783203
20,POST,/api/events/quickAdd,322.695255279541
20,POST,/api/events/import,304.213285446167
20,GET,/api/events,305.2859306335449
20,POST,/api/events/watch,308.457612991333
20,GET,/api/events,307.10744857788086
20,POST,/api/events,308.1200122833252
20,POST,/api/events/watch,310.164213180542
20,POST,/api/events,312.8340244293213
30,POST,/api/events/import,396.700382232666
30,POST,/api/events/watch,400.3608226776123
30,GET,/api/events,407.3641300201416
30,POST,/api/events/watch,453.3872604370117
30,POST,/api/events/watch,409.2719554901123
30,POST,/api/events/import,406.22854232788086
30,POST,/api/events/watch,485.576868057251
30,POST,/api/events/watch,420.9878444671631
30,POST,/api/events,425.1871109008789
30,POST,/api/events,414.42155838012695
30,POST,/api/events/watch,412.71090507507324
30,POST,/api/events,437.5007152557373
30,POST,/api/events/watch,448.9266872406006
30,POST,/api/events/watch,428.8625717163086
30,POST,/api/events,420.26519775390625
30,POST,/api/events/watch,419.1570281982422
30,POST,/api/events,413.1584167480469
30,GET,/api/events,412.11533546447754
30,POST,/api/events,405.7466983795166
30,GET,/api/events,406.8610668182373
30,POST,/api/events/watch,391.45898818969727
30,POST,/api/events,398.07629585266113
30,POST,/api/events,408.4208011627197
30,GET,/api/events,410.24327278137207
30,POST,/api/events,399.7809886932373
30,POST,/api/events/import,405.80010414123535
30,POST,/api/events/watch,430.29212951660156
30,GET,/api/events,402.48847007751465
30,POST,/api/events/watch,399.84631538391113
30,POST,/api/events/watch,398.2079029083252
40,POST,/api/events/quickAdd,558.6271286010742
40,POST,/api/events,572.6292133331299
40,POST,/api/events,560.8019828796387
40,POST,/api/events/quickAdd,559.9393844604492
40,POST,/api/events,562.8664493560791
40,POST,/api/events/quickAdd,578.7670612335205
40,POST,/api/events/quickAdd,561.0847473144531
40,POST,/api/events/import,568.7034130096436
40,POST,/api/events/watch,577.3563385009766
40,POST,/api/events/import,593.7621593475342
40,POST,/api/events/quickAdd,555.776834487915
40,GET,/api/events,561.3412857055664
40,POST,/api/events/import,558.6898326873779
40,POST,/api/events/quickAdd,569.1416263580322
40,POST,/api/events/import,558.6438179016113
40,POST,/api/events,558.5193634033203
40,POST,/api/events,562.9539489746094
40,GET,/api/events,574.0265846252441
40,GET,/api/events,571.2521076202393
40,POST,/api/events/quickAdd,557.2478771209717
40,POST,/api/events/quickAdd,574.8417377471924
40,POST,/api/events/import,555.5336475372314
40,POST,/api/events/import,580.895185470581
40,POST,/api/events/watch,567.5137042999268
40,POST,/api/events/quickAdd,564.8064613342285
40,POST,/api/events,564.1624927520752
40,POST,/api/events/import,585.7505798339844
40,POST,/api/events/quickAdd,569.4210529327393
40,POST,/api/events/quickAdd,577.0301818847656
40,POST,/api/events/watch,582.4553966522217
50,POST,/api/events/import,707.9837322235107
50,POST,/api/events/quickAdd,728.5656929016113
50,POST,/api/events/quickAdd,686.8669986724854
50,POST,/api/events,680.7148456573486
50,POST,/api/events/watch,681.5774440765381
50,GET,/api/events,689.9755001068115
50,GET,/api/events,681.901216506958
50,GET,/api/events,667.5758361816406
50,POST,/api/events/import,723.8504886627197
50,POST,/api/events/import,707.8163623809814
50,GET,/api/events,692.772388458252
50,POST,/api/events/import,706.2487602233887
50,POST,/api/events/quickAdd,699.0740299224854
50,POST,/api/events,692.6863193511963
50,GET,/api/events,682.0416450500488
50,GET,/api/events,684.149980545044
50,POST,/api/events/watch,681.1230182647705
50,POST,/api/events,742.8274154663086
50,POST,/api/events/import,710.4573249816895
50,POST,/api/events,700.9143829345703
50,POST,/api/events,709.6421718597412
50,POST,/api/events/import,682.3573112487793
50,POST,/api/events/import,730.7970523834229
50,POST,/api/events,672.0337867736816
50,POST,/api/events,676.1758327484131
50,GET,/api/events,703.6166191101074
50,GET,/api/events,725.3053188323975
50,POST,/api/events/watch,709.1469764709473
50,GET,/api/events,684.0033531188965
50,POST,/api/events/import,700.2694606781006
